close,date,high,low,oi,open,symbol,time,volume
56.4,2020-01-03,56.85,48.5,304340.0,48.5,BANKNIFTY09JAN2031500PE,09:45:00,49760
61.8,2020-01-03,62.75,54.65,304340.0,56.85,BANKNIFTY09JAN2031500PE,09:46:00,63440
66.4,2020-01-03,66.6,60.65,309940.0,61.15,BANKNIFTY09JAN2031500PE,09:47:00,67140
65.95,2020-01-03,68.75,65.0,309940.0,66.15,BANKNIFTY09JAN2031500PE,09:48:00,54300
61.7,2020-01-03,66.75,60.5,309940.0,66.0,BANKNIFTY09JAN2031500PE,09:49:00,43780
54.2,2020-01-03,62.3,54.2,303120.0,61.6,BANKNIFTY09JAN2031500PE,09:50:00,37780
58.0,2020-01-03,58.7,54.9,303120.0,54.9,BANKNIFTY09JAN2031500PE,09:51:00,26460
56.25,2020-01-03,58.75,56.15,303120.0,58.0,BANKNIFTY09JAN2031500PE,09:52:00,17600
57.7,2020-01-03,57.75,56.35,303340.0,57.15,BANKNIFTY09JAN2031500PE,09:53:00,11200
60.3,2020-01-03,60.8,57.45,303340.0,57.5,BANKNIFTY09JAN2031500PE,09:54:00,15840
60.5,2020-01-03,60.55,59.4,303340.0,60.55,BANKNIFTY09JAN2031500PE,09:55:00,12340
59.45,2020-01-03,61.15,58.5,305360.0,60.5,BANKNIFTY09JAN2031500PE,09:56:00,8800
59.0,2020-01-03,60.1,59.0,305360.0,59.45,BANKNIFTY09JAN2031500PE,09:57:00,14600
59.35,2020-01-03,59.8,58.4,305360.0,58.6,BANKNIFTY09JAN2031500PE,09:58:00,6900
57.45,2020-01-03,59.85,57.45,310360.0,59.2,BANKNIFTY09JAN2031500PE,09:59:00,8380
53.05,2020-01-03,58.1,52.5,310360.0,57.45,BANKNIFTY09JAN2031500PE,10:00:00,24320
55.15,2020-01-03,55.6,52.75,310360.0,53.05,BANKNIFTY09JAN2031500PE,10:01:00,21140
54.95,2020-01-03,55.75,54.75,307600.0,55.05,BANKNIFTY09JAN2031500PE,10:02:00,8200
54.85,2020-01-03,55.3,54.35,307600.0,54.9,BANKNIFTY09JAN2031500PE,10:03:00,6180
52.0,2020-01-03,54.85,51.1,307600.0,54.85,BANKNIFTY09JAN2031500PE,10:04:00,21320
49.6,2020-01-03,51.7,49.0,314820.0,51.7,BANKNIFTY09JAN2031500PE,10:05:00,26780
47.5,2020-01-03,49.0,46.25,314820.0,49.0,BANKNIFTY09JAN2031500PE,10:06:00,27920
47.5,2020-01-03,48.25,45.75,314820.0,47.5,BANKNIFTY09JAN2031500PE,10:07:00,21380
46.25,2020-01-03,48.0,45.8,316820.0,47.2,BANKNIFTY09JAN2031500PE,10:08:00,21300
49.0,2020-01-03,49.2,46.4,316820.0,46.5,BANKNIFTY09JAN2031500PE,10:09:00,15920
49.7,2020-01-03,50.2,48.25,316820.0,48.25,BANKNIFTY09JAN2031500PE,10:10:00,12880
50.3,2020-01-03,50.4,49.0,323200.0,49.15,BANKNIFTY09JAN2031500PE,10:11:00,12140
52.2,2020-01-03,52.2,50.0,323200.0,50.3,BANKNIFTY09JAN2031500PE,10:12:00,10640
50.75,2020-01-03,51.55,50.4,323200.0,51.45,BANKNIFTY09JAN2031500PE,10:13:00,6840
49.9,2020-01-03,51.2,49.6,325420.0,50.75,BANKNIFTY09JAN2031500PE,10:14:00,15840
50.25,2020-01-03,50.7,48.7,325420.0,49.9,BANKNIFTY09JAN2031500PE,10:15:00,10520
48.75,2020-01-03,50.95,48.75,325420.0,50.25,BANKNIFTY09JAN2031500PE,10:16:00,8960
46.2,2020-01-03,48.75,46.2,325120.0,48.75,BANKNIFTY09JAN2031500PE,10:17:00,8760
44.05,2020-01-03,46.85,44.05,325120.0,46.25,BANKNIFTY09JAN2031500PE,10:18:00,32420
42.6,2020-01-03,44.35,41.95,325120.0,44.15,BANKNIFTY09JAN2031500PE,10:19:00,20840
43.5,2020-01-03,43.65,41.65,326760.0,42.7,BANKNIFTY09JAN2031500PE,10:20:00,19700
44.6,2020-01-03,45.3,43.5,326760.0,43.5,BANKNIFTY09JAN2031500PE,10:21:00,11580
45.35,2020-01-03,45.5,44.5,326760.0,45.0,BANKNIFTY09JAN2031500PE,10:22:00,8400
45.4,2020-01-03,45.8,44.9,322020.0,44.9,BANKNIFTY09JAN2031500PE,10:23:00,3560
46.55,2020-01-03,46.55,44.65,322020.0,45.4,BANKNIFTY09JAN2031500PE,10:24:00,8000
46.0,2020-01-03,46.55,44.85,322020.0,46.55,BANKNIFTY09JAN2031500PE,10:25:00,3040
48.35,2020-01-03,48.35,45.75,321860.0,46.0,BANKNIFTY09JAN2031500PE,10:26:00,8140
51.45,2020-01-03,51.7,48.45,321860.0,48.65,BANKNIFTY09JAN2031500PE,10:27:00,15500
51.35,2020-01-03,52.15,51.1,321860.0,51.35,BANKNIFTY09JAN2031500PE,10:28:00,18360
50.3,2020-01-03,51.7,50.15,327900.0,51.0,BANKNIFTY09JAN2031500PE,10:29:00,7680
50.05,2020-01-03,50.75,49.65,327900.0,50.15,BANKNIFTY09JAN2031500PE,10:30:00,8780
50.3,2020-01-03,51.0,48.45,327900.0,50.25,BANKNIFTY09JAN2031500PE,10:31:00,12860
53.35,2020-01-03,53.65,50.15,330520.0,50.25,BANKNIFTY09JAN2031500PE,10:32:00,15020
51.4,2020-01-03,53.45,51.25,330520.0,52.85,BANKNIFTY09JAN2031500PE,10:33:00,11580
53.1,2020-01-03,53.9,51.6,330520.0,51.6,BANKNIFTY09JAN2031500PE,10:34:00,10540
53.85,2020-01-03,54.75,52.75,333840.0,53.45,BANKNIFTY09JAN2031500PE,10:35:00,10360
54.6,2020-01-03,54.6,53.45,333840.0,53.6,BANKNIFTY09JAN2031500PE,10:36:00,11100
54.0,2020-01-03,54.9,53.6,333840.0,54.6,BANKNIFTY09JAN2031500PE,10:37:00,12940
52.7,2020-01-03,54.0,52.0,339660.0,54.0,BANKNIFTY09JAN2031500PE,10:38:00,14140
54.5,2020-01-03,55.25,53.05,339660.0,53.05,BANKNIFTY09JAN2031500PE,10:39:00,9540
56.7,2020-01-03,57.35,54.5,339660.0,54.5,BANKNIFTY09JAN2031500PE,10:40:00,9120
56.0,2020-01-03,57.2,55.25,340920.0,56.9,BANKNIFTY09JAN2031500PE,10:41:00,13900
55.0,2020-01-03,56.75,54.95,340920.0,56.05,BANKNIFTY09JAN2031500PE,10:42:00,12140
54.65,2020-01-03,55.25,53.55,340920.0,55.2,BANKNIFTY09JAN2031500PE,10:43:00,8360
54.6,2020-01-03,55.25,54.0,343020.0,54.45,BANKNIFTY09JAN2031500PE,10:44:00,4440
54.9,2020-01-03,56.0,54.6,343020.0,54.6,BANKNIFTY09JAN2031500PE,10:45:00,11780
53.45,2020-01-03,54.65,53.3,343020.0,54.4,BANKNIFTY09JAN2031500PE,10:46:00,14860
53.0,2020-01-03,53.85,52.95,335160.0,53.5,BANKNIFTY09JAN2031500PE,10:47:00,8040
50.65,2020-01-03,53.1,49.85,335160.0,53.0,BANKNIFTY09JAN2031500PE,10:48:00,22180
51.0,2020-01-03,52.15,50.9,335160.0,51.65,BANKNIFTY09JAN2031500PE,10:49:00,11220
50.05,2020-01-03,51.1,48.9,338080.0,51.1,BANKNIFTY09JAN2031500PE,10:50:00,22040
50.65,2020-01-03,51.0,50.0,338080.0,50.0,BANKNIFTY09JAN2031500PE,10:51:00,13880
49.9,2020-01-03,51.1,49.9,338080.0,50.4,BANKNIFTY09JAN2031500PE,10:52:00,14320
51.6,2020-01-03,52.7,50.15,351780.0,50.15,BANKNIFTY09JAN2031500PE,10:53:00,20240
55.1,2020-01-03,58.75,51.0,351780.0,51.65,BANKNIFTY09JAN2031500PE,10:54:00,30320
55.6,2020-01-03,57.8,55.05,351780.0,55.5,BANKNIFTY09JAN2031500PE,10:55:00,53160
55.25,2020-01-03,57.0,54.45,378920.0,55.45,BANKNIFTY09JAN2031500PE,10:56:00,20260
54.0,2020-01-03,55.75,53.7,378920.0,55.5,BANKNIFTY09JAN2031500PE,10:57:00,16320
54.8,2020-01-03,54.9,53.55,378920.0,54.0,BANKNIFTY09JAN2031500PE,10:58:00,18680
56.55,2020-01-03,56.55,54.8,392940.0,54.8,BANKNIFTY09JAN2031500PE,10:59:00,9960
57.0,2020-01-03,57.5,56.0,392940.0,56.4,BANKNIFTY09JAN2031500PE,11:00:00,6640
56.55,2020-01-03,57.3,56.05,392940.0,57.0,BANKNIFTY09JAN2031500PE,11:01:00,15300
56.65,2020-01-03,57.45,55.55,398180.0,56.3,BANKNIFTY09JAN2031500PE,11:02:00,17240
56.75,2020-01-03,57.4,56.25,398180.0,56.65,BANKNIFTY09JAN2031500PE,11:03:00,14120
